Not_Found_Term,Found_Term,Similarity,Count
morphometrie,5q minus syndroom,0.0,1
grensvlak-naevus,naevus,1.0,1
adipo necrose,necrose,1.0,1
morbushodgkin,5q minus syndroom,0.0,1
morbusbowen,5q minus syndroom,0.0,1
grampositieve bacterien,bacterien,1.0,1
grampositieve bacterie,bacterie,1.0,1
migratiestoornissen,5q minus syndroom,0.0,1
myokardinfarct,5q minus syndroom,0.0,1
myosferulose,5q minus syndroom,0.0,1
acute hemorrhagische pancreatitis,acute pancreatitis,1.0,1
subphrenisch abces,abces,1.0,1
lymfangioleiomyomatosis,5q minus syndroom,0.0,1
lupusnefritis,5q minus syndroom,0.0,1
acute hemorrhagische ontsteking,acute ontsteking,1.0,1
lobulaircarcinoom,5q minus syndroom,0.0,1
littekeninfarct,5q minus syndroom,0.0,1
acute haemorrhagische cystitis,acute cystitis,1.0,1
frontotemporale dementie.,dementie,1.0,1
granulosacel tumor,tumor,1.0,1
lewylichaampje,5q minus syndroom,0.0,1
lymfklieroksel,5q minus syndroom,0.0,1
eilandcel carcinoom,carcinoom,1.0,1
meningokok,5q minus syndroom,0.0,1
pleiomorph adenoom,adenoom,1.0,1
slaap streek,slaap,1.0,1
lymfoblasten leukemie,lymfoblasten,0.8362267624445875,1
sympaticus,5q minus syndroom,0.0,1
verlittekening,5q minus syndroom,0.0,1
maligne lymfoom centroblastair.,maligne lymfoom,0.6813730280888992,1
transurethrale resektie,transurethrale resectie,0.7623972015765511,1
diverticulosis.,diverticulosis coli,0.7623972015765511,1
schistosoma,schistosoma haematobium,0.682919558501508,1
voornaamste pathologiebevinding.,voornaamste klacht,0.682919558501508,1
glycogeen stapeling,stapeling,0.682919558501508,1
pseudo-artrose,artrose,0.682919558501508,1
groot cellig ongedifferentieerd carcinoom,ongedifferentieerd carcinoom,0.6836046566174403,1
myelo proliferatief syndroom,proliferatief ontstekingsproces,0.6841217061091698,1
voornaamste pathologische bevinding,voornaamste pathologie bevinding,0.6843868756731063,1
metastase neuroblastoma,olfactorius neuroblastoma,0.6844224952224288,1
decompensatio,decompensatio cordis,0.7623766192492187,1
granulair cell tumor,a n f granulair,0.7616866286895818,1
tepel vocht,tepel,0.6859143878868017,1
papillair urotheelcel carcinoom graad 1,niet invasief papillair urotheelcel carcinoom,0.6867962612465708,1
grensvlak nevus,junction nevus,0.686799894617852,1
idiopatische trombocytemie,trombocytemie,0.6819121837922277,1
oude infarcten,infarcten,0.7623972015765511,1
foetomaternaal transfusiesyndroom,foetomaternaal transfusie syndroom,0.6870397786891745,1
vena cavasuperior syndroom,vena,0.7628383355912116,1
spindle cell lipoom,spindle cell nevus,0.6741021178407627,1
langerhanse celhistiocytose,langerhanse cel histiocytose,0.6747866106039827,1
idiopathische hypertrofische pachymeningitis,idiopatische hypertrofische pachymeningitis,0.6756382387733757,1
lokalisatie tumor,metastase sarcoom lokalisatie primaire tumor,0.6759167485039698,1
chronische rheumatoide arthritis,arthritis chronica,0.6763383581033415,1
para tracheaal,para aortaal,0.676457938461606,1
para-oesophageaal,para aortaal,0.676457938461606,1
arterie umbilicalis,arterie,0.6764867127234391,1
rechter bijnier,bijnier,0.7658731648581845,1
pulmonaal insufficientie,insufficientie,0.6765932414935141,1
metastasen grawitz tumor,grawitz,0.6773308197501768,1
tubulair carcinoma,tubulair carcinoom,0.6777624087191334,1
collecting ductcarcinoma,collecting duct carcinoma,0.6785141809251938,1
lobulair carcinoma infiltrerend.,infiltrerend lobulair carcinoom,0.7653829389051601,1
levercel necrose,levercel adenoom,0.6790081970433602,1
bacteriele endacarditis,bacteriele endocarditis,0.7610479390029631,1
ramus circumflexus,arteria coronaria ramus circumflexus,0.7601231347808068,1
clear cell adenoma,clear cell cystadenoom,0.6718796873241132,1
primaire localisatie uterus,primaire localisatie onbekend,0.692965763095285,1
lymfvat-invasie,lymfvat,0.6932455189343373,1
nagel bed,nagel,0.6932455189343373,1
stem band,amniotic band,0.6932455189343373,1
neuroma,neuroma traumatic,0.6932455189343373,1
lymfvat invasie,lymfvat,0.6932455189343373,1
bicuspidaal klep,atrioventriculair klep,0.6932455189343373,1
melanose ,precancereuze melanose,0.6932455189343373,1
perifeer,perifeer papilloom,0.7571348073521765,1
resectievlakniet vrij,vrij van tumor,0.757003989371507,1
vene renalis,vene,0.6946246649381707,1
voedsel,voedsel aspiratie,0.7564661693698291,1
fibrosarcoma,fibrosarcoma protuberans,0.7564661693698291,1
proliferatie fase,proliferatie,0.696611724230302,1
retroperitoneaal hematoom,retroperitoneaal,0.7564661693698291,1
fibro-elastose,elastose,0.6969595269642284,1
urotheelcel carcinoom graad 3,urotheelcel,0.7581967224236693,1
lastige diagnose code!??,geen diagnose,0.7583266279463764,1
papillair urotheelcelcarcinoma graad 1,papillair urotheelcelcarcinoma in situ,0.687545915217622,1
ziekte van hashimoto,hashimoto,0.6920750221763622,1
bronchiolo-alveolair carcinoom,alveolair carcinoom,0.6878859301188986,1
eiland cel tumor,b cel,0.7599220080641338,1
hurthle cel tumor,b cel,0.7599220080641338,1
multipele localisaties.,multipele sclerose,0.688761704490717,1
pilar sheath acanthoma,pilar sheath acanthoom,0.6893545150987967,1
sepsis lever,sepsis,0.759130749029095,1
linker hemisfeer,hemisfeer,0.758997807292576,1
basaal cell adenoom,adenoom,0.6896653536035787,1
lupus erythemathosus,lupus nefritis,0.6901757277375655,1
"pheochromocytoma,nos",niercelcarcinoom nos,0.758997807292576,1
metastase neuro endocriene tumor,maligne endocriene tumor,0.6904017123503704,1
scheen been ,scheen,0.7586794050546304,1
diagnose volgt,geen diagnose,0.7583266279463764,1
peritonitis en nieren,nieren,0.690879146186274,1
idiopathische thrombocytemie,idiopathische cardiomyopathie,0.6913972987841679,1
mucineus cyst adenoom,mucineus adenoom,0.7667457135586656,1
amyotrophische lateraal sclerose,sclerose,0.6712181304799433,1
hernia diaphragmatica,hernia,0.6363759171550077,1
von meijenburg complex,von meyenburg complex,0.7762142908202425,1
keratose actinica bowenoide type,keratosis actinica bowenoide type,0.7759595999230628,1
lymfklieren kleine bekken,kleine bekken,0.7757775261944628,1
maligne mesothelioma,mesothelioma malignant,0.6508155669158808,1
niet gedikteerd,niet gebruiken,0.6511786082840416,1
scleroserende adenosis,adenosis,0.7752811276241439,1
para-aortale klier,para aortale lymfklier,0.7751973239655163,1
obstructieve trombus,obstructieve thrombus,0.774852744719797,1
nier cel carcinoom,nier,0.6524354705130272,1
sertoli cel only syndroom,sertoli cell only syndroma,0.6527133194221291,1
papillair nierceladenoom,papillair carcinoom,0.77472879642,1
endometrium stroma sarcoom,endometrium stroma nodule,0.6538898977627468,1
pleura vocht,pleura,0.6539680851527534,1
nier insufficientie.,insufficientie,0.7745565779163099,1
hydradenoma,hydradenoma nodularis,0.7743416824739373,1
lower nefron nefrose,nefrose,0.6562573619113481,1
progressieve supra nucleaire paralyse,progressieve supranucleaire paralyse,0.7760761233713751,1
myeloide leucaemie,myeloide hyperplasie,0.7762602424998489,1
carcinoma.,endometrioid carcinoma,0.6565762305833416,1
plaveiselcelcarcinoom in situ ,carcinoma in situ,0.6458832401177417,1
desmoid type fibromatosis,desmoid,0.6396675592129196,1
hand palm,palm,0.7791089608660259,1
primitieve neuro-ectodermale tumor,ectodermale,0.6417532672549799,1
maligne lymfoom centroblastair diffuus,maligne lymfoom diffuus,0.7788638435301052,1
maligne lymfoom diffuus centroblastair,maligne lymfoom diffuus,0.7788638435301052,1
fibroblastair meningeoma,fibroblastair meningeoom,0.778586803559138,1
vene jugularis,vene,0.6431145862580504,1
glandulaire cystische poliep maag fundus,fundus maag,0.6431313317441087,1
achterwand,achterwand infarct,0.7777910702295397,1
lymfklier dissectie,aorta dissectie,0.6438950041458044,1
chronisch obstructief longlijden,thrombus obstructief,0.6442506112719947,1
geen congenitale afwijkingen,mamma geen afwijkingen,0.7769641957288647,1
urine de blaas,urine,0.6453861044168516,1
arterio sclerosis,lichen sclerosis,0.7763953990705055,1
myeloide leukaemie,myeloide hyperplasie,0.7762602424998489,1
embryonaalcel carcinoma,endometrioid carcinoma,0.6565762305833416,1
carcinoma insitu,endometrioid carcinoma,0.6565762305833416,1
pulmonaal sclerose,sclerose,0.6712181304799433,1
onder arm ,arm,0.6640773148042128,1
nier arterie,arterie,0.770002301449541,1
h.p.v. hoogrisico subtype,h p v onbekend subtype,0.7699845237637013,1
basaalcel carcinoma,carcinoom basaalcel,0.6648969930410237,1
arterie hepatica,arterie,0.6651961498638117,1
arterie mesenterica,arterie,0.6651961498638117,1
reuscel tumor peesschede,reuscel,0.6665855124540568,1
hurthle cel carcinoom,b cel,0.7696984853405537,1
plaveisel cel carcinoom,b cel,0.7696984853405537,1
primaire trombocytaemie,primaire myelofibrose,0.6678680430017189,1
artritis acuta,artritis,0.7694527622227186,1
vaten,grote vaten,0.7692901683879431,1
tubair graviditeit,tubair,0.7692665386550717,1
dermatofibroma.,dermatofibroma protuberans,0.7688566252490612,1
osteoarthropathie,hypertrofische osteoarthropathie,0.7688566252490612,1
afsluitende thrombose,afsluitende trombose,0.7682169888546783,1
nevus sebaceus,jadassohns nevus sebaceus,0.7703039094124879,1
metastase lymfo-epitheliaal carcinoom,metastase epitheliaal myoepitheliaal carcinoom,0.7704336656646338,1
kieuwboog rest,kieuwboog,0.7743416824739373,1
papillair sereus cystadenocarcinoma,papillair sereus carcinoom,0.6626516632884369,1
gecombineerde nevus,gecombineerde naevus,0.6571583299585987,1
nevus verrucosus,naevus verrucosus,0.6571583299585987,1
chromosomale translokatie,chromosomale afwijking,0.7739034560449638,1
superior,palpebra superior,0.6581185011485996,1
invasief ductaal carcinoma,invasief ductaal carcinoom,0.7736543237431285,1
hart(dilatatie,dilatatie,0.7733802132361857,1
vreemdlichaam reuscel reactie,vreemdlichaam,0.6591898941504414,1
micro-abces ,abces,0.6603028053861556,1
hemosiderotische fibrohistiocytaire lipomateuze laesie,hemosiderotische fibrohistiocytaire lipomateuze lesie,0.773138323635592,1
kalk depositie,depositie,0.6615969757741961,1
reusceltumor van het bot,reusceltumor bot,0.7716438988084751,1
chondroid syringoma,chondroid lipoom,0.7713790845395814,1
trans-urethrale resectie,resectie,0.6616408205479678,1
metastase adenocarcinoom long,metastase adenocarcinoom,0.7712243080571001,1
hoog gradige dysplasie,dysplasie,0.6623513107141128,1
ziekte van bowen,bowen,0.6972230583877587,1
renal celcarcinoom,renal cell carcinoma,0.6975698622369702,1
maligne perifere zenuwschedetumor,maligne perifere zenuwschede tumor,0.6985531037351769,1
hoofd bronchus,hoofd,0.7386752327625086,1
ventrikel hypertrofie,hypertrofie,0.718991390214993,1
doods oorzaak,onbekende oorzaak,0.7381675398247117,1
myeloma,multiple myeloma,0.7381675398247117,1
reserve cel hyperplasie,neuroendocriene cel hyperplasie,0.7380090570416785,1
bcel lymfoom,maligne lymfoom,0.7376366050426637,1
tcel lymfoom,maligne lymfoom,0.7376366050426637,1
nigra,substantia nigra,0.7207014988727729,1
fibroxanthoma,fibroxanthoma gigantocellulare,0.7207014988727729,1
hartklep prothese,prothese,0.736944485213798,1
lever cirrose,lever,0.7215103866676761,1
bij-oortje,nefritis bij l e,0.7215872015301537,1
pseudomyxoma,pseudomyxoma peritonei,0.736944485213798,1
endodermale sinustumor,endodermale sinus tumor,0.7367069440760322,1
hart infarct,hart,0.7220627888290727,1
metachromatische leucodystrofie,metachromatische leukodystrofie,0.7364812675773051,1
hemophilus influenzae,haemophilus influenzae,0.7381675398247117,1
vreemdlichaams reuscel reactie,reuscel,0.7388009019141588,1
angitis carcinomatosa,peritonitis carcinomatosa,0.7364548373855897,1
neuro endocriene tumor,maligne endocriene tumor,0.7389271072809938,1
overgangscelpapilloom inverted type,urotheelcelpapilloom inverted type,0.7410657074346687,1
motoneuron disease,hodgkin s disease,0.7159560152293862,1
vet embolie,vet,0.7403747632824355,1
acute monocyten leukemie,monocyten,0.7161535181173386,1
hooggradig neuroendocriencarcinoom,hooggradig urotheelcelcarcinoom,0.7402594135908402,1
boven buik,buik,0.7166312911761885,1
para psoriasis,psoriasis,0.7166312911761885,1
meckel,meckel s divertikel,0.7166312911761885,1
chronisch emphyseem,chronisch ulcus,0.7169347424852792,1
hurthle cel adenoom,adenoom,0.7399543042841781,1
plasmacel infiltraat,plasmacel,0.7396071157279205,1
leydig celtumor,cellen van leydig,0.739471433031882,1
geruptureerd myocardinfarct,myocardinfarct,0.7171104641363135,1
chronische rejektie,chronische ontsteking,0.7172414420329337,1
granular cel tumor,granular cell tumor,0.7173874383239465,1
rekanalisatie,thrombus met rekanalisatie,0.7225395999355864,1
steatose hepatis,steatose,0.7363195838930257,1
mitralis-stenose,stenose,0.6990429924195776,1
essentiele trombocythemie,essentiele trombocytemie,0.7314340528001928,1
micro-calcificatie,calcificatie,0.7314340528001928,1
infiltrerend  ductaalcarcinoom,infiltrerend plaveiselcelcarcinoom,0.7281474077643852,1
essentiele thrombocytaemie,essentiele trombocytemie,0.7314340528001928,1
urine-blaas,urine,0.7311344432910748,1
h elicobacter pylori,antrum pylori,0.7307838872237968,1
erythroblastosis,erythroblastosis foetalis,0.7304935842402077,1
hyperostosis,hyperostosis frontalis,0.72878366219356,1
thrombophlebitis,thrombophlebitis migrans,0.7304935842402077,1
merkelcel carcinoom,metastase merkelcel tumor,0.7288269736629958,1
spinocellulair carcinoma,spinocellulair carcinoom,0.7293261039818983,1
kleincellig anaplastisch carcinoma,anaplastisch kleincellig carcinoom,0.7295130108819505,1
elastofibroma,elastofibroma dorsi,0.7304935842402077,1
acute myelomonocyten leukaemie,acute ontsteking,0.729789049764328,1
acute leukaemie,acute ontsteking,0.729789049764328,1
grootcellig anaplastisch carcinoma,anaplastisch grootcellig carcinoom,0.7299842173570437,1
infiltrerend ductcarcinoma,infiltrerend plaveiselcelcarcinoom,0.7281474077643852,1
multipele organ failure,multiple organ failure,0.7326712771404117,1
papil oedeem,papil,0.7243914502827306,1
acuut oedeem,oedeem,0.7340551551638748,1
bulleus pemfigoid ,bulleus emfyseem,0.7363195838930257,1
superficieel basaalcelcarcinoma,basaalcelcarcinoom superficieel,0.7244975971109213,1
primair scleroserendeintrahepatische cholangitis,cholangitis,0.7246781169321224,1
bulleus emphyseem,bulleus emfyseem,0.7363195838930257,1
druk groef,verhoogde druk,0.7249619226745819,1
endometrium in sekretiefase,endometrium in secretiefase,0.7252237472345648,1
galgang-proliferatie,galgang,0.7258862258926622,1
poly-arteriitis nodosa,arteriitis,0.7347322144918084,1
heldercelig niercel carcinoom,tubulocysteus niercel carcinoom,0.7260738804501891,1
endometrium in menstruatie fase,endometrium menstruatie,0.7345032733573207,1
ductus carcinoma insitu,ductus carcinoma in situ,0.7269005228633922,1
onder kaak,kaak,0.7272625025013555,1
lymfklieren abdomen,lymfklieren,0.7272625025013555,1
lymfklieren bekken,lymfklieren,0.7272625025013555,1
lymfklieren buik,lymfklieren,0.7272625025013555,1
cerebraal oedeem,cerebraal,0.7417450761226763,1
veno occlusive disease,hodgkin s disease,0.7159560152293862,1
arterie cerebri anterior,arteria cerebri anterior,0.7155007233544008,1
pancreas staart,staart,0.7528801284507844,1
arterie iliaca communis,arteria iliaca communis,0.7525210935441865,1
pyelonefritis acuta,pyelonefritis,0.752379268962957,1
immuun histochemie,immuun respons,0.7071067811865476,1
intima proliferatie,intima,0.7071067811865476,1
congenitale hartafwijkingen,congenitale naevus,0.7519200790059787,1
galgang atresie,atresie,0.7071067811865476,1
kleincellig ongedifferentieerd carcinoma,kleincellig ongedifferentieerd carcinoom,0.7512273414640431,1
verslag consult extern,consult extern,0.7504916683538496,1
mediane hals cyste,hals cyste,0.750388875643236,1
peritoneaal vocht,peritoneaal,0.7498596146255897,1
osteosarcoma,telangiectatic osteosarcoma,0.7071067811865476,1
mohs,mohs resectie,0.7498209283453029,1
resectievolgens mohs,mohs resectie,0.7498209283453029,1
hematoma,hematoma organized,0.7071067811865476,1
barretts oesofagitis,oesofagitis,0.7071067811865476,1
friedreichs ataxia,friedreich s ataxia,0.7071067811865476,1
krab effect,operatie effect,0.7047181569922737,1
hidradenoom papilliferum,hidradenoom,0.741904037963041,1
neus rug,rug,0.7528801284507844,1
haemolytisch uraemisch syndroom,hemolytisch uraemisch syndroom,0.7554778340015285,1
antifosfolipiden thrombofilie,antifosfolipiden trombofilie,0.6990429924195776,1
sentinelnode procedure,whipple procedure,0.7003857192648282,1
naevus naevo cellularis,naevus cellularis,1.0000000000000002,1
polycytaemia vera,polycythemia vera,0.7003857192648282,1
myocard-infarct,myocard,0.7549677965187057,1
basocellulair carcinoma,basocellulair carcinoom,0.701065293278907,1
clearcell meningeoom,meningeoom,0.7013039148782964,1
maligne lymfoom immunocytoom,immunocytoom,0.7546111665387496,1
beiderzijds hersenoedeem,hersenoedeem,0.754537126281509,1
neuroendocriene carcinoom,neuroendocriene tumor,0.7026760200129077,1
bot biopt,biopt,0.7542531255865913,1
ziekte van alport,alport,0.7030347771367504,1
bot biopt ,biopt,0.7542531255865913,1
spindle cell carcinoom,spindle cell nevus,0.7542247947392882,1
immuun cytochemie,immuun respons,0.7071067811865476,1
tunnelcluster,endocervicale tunnelcluster,0.7071067811865476,1
hormonaal effekt,hormonaal effect,0.7488919821559774,1
epithelioma,malherbe epithelioma,0.7071067811865476,1
para-aorthale lymfklier,lymfklier para aortaal,0.7457593210434549,1
micro curettage,curettage,0.7444857242069521,1
plasmacel mastitis,plasmacel,0.7137645579950641,1
epithelioid haemangioendothelioom,epithelioid sarcoom,0.7444744517046685,1
thrombotische micro-angiopathie,angiopathie,0.7137645579950641,1
e. coli,melanosis coli,0.7142779129382446,1
adenopapillair carcinoma.,adenopapillair carcinoom,0.7442468187879502,1
hepatocellular carcinoom,hepatocellular carcinoma,0.7442468187879502,1
schade,toxische schade,0.7439108086684105,1
lymfklieren lies,lymfklieren,0.715079642242095,1
lymfklieren leverhilus,lymfklieren,0.715079642242095,1
pneumoniae,legionella pneumoniae,0.715079642242095,1
vreemdlichaams materiaal,geen materiaal,0.7430921904994687,1
pylorus stenose,pylorus,0.715079642242095,1
cyste rechts,rechts,0.7419814857914213,1
tweeling zwangerschap,zwangerschap,0.7132905989912589,1
acute pyelonephritis,pyelonephritis acuta,0.7125780344848205,1
genezen tuberculose,tuberculose,0.7121520330725881,1
goed gedifferentieerd adenocarcinoma,goed gedifferentieerd adenocarcinoom,0.7094685676290183,1
desmoplastisch tricho-epithelioom,epithelioom,0.7071067811865476,1
thalamus/hypothalamus,hypothalamus,0.7071067811865476,1
multipel organ failure,multiple organ failure,0.7076026907373021,1
krasmutatie aanwezig,mutatie aanwezig,0.7087077268612402,1
sebaceous carcinoom,sebaceous carcinoma,0.7088568048151078,1
haemopoetisch weefsel,geen weefsel,0.7092816321041463,1
shock lever,shock,0.7476639084257221,1
infiltraat,lymfocytair infiltraat,0.7459674970887703,1
lymfklieren mediastinum,lymfklieren,0.7471501818203512,1
ductaal carcinoma,ductaal carcinoma in situ,0.7464688979067249,1
hydrocefalus internus,hydrocephalus internus,0.7459996637797501,1
plaveiselcelcarcinoma.,plaveiselcelcarcinoma in situ,0.7105316267462871,1
eosinophiel infiltraat,lymfocytair infiltraat,0.7459674970887703,1
bijnier beiderzijds,beiderzijds,0.711619544387725,1
huidadnex adenoom,maligne huidadnex tumor,0.6382919714676627,1
ashy dermatose,dermatose,0.6359840896495758,1
psammomabodies,5q minus syndroom,0.0,1
cysteuze veranderingen,cysteuze ontsteking,0.810439238988355,1
en chondroom,chondroom,0.8104061550116328,1
actieve erythropoese,actieve ontsteking,0.8092510419075969,1
reechts,5q minus syndroom,0.0,1
cylindercel veranderingen,cylindercel metaplasie,0.8087774268951332,1
thrombopenie,5q minus syndroom,0.0,1
ulceratief,5q minus syndroom,0.0,1
ulcererendeontsteking,5q minus syndroom,0.0,1
m pectoralis,musculus pectoralis,0.8087538920299923,1
voornaamste pathologie bevindingen,voornaamste pathologie bevinding,0.8087534522757457,1
vreemdlichaamsreuscelreaktie,5q minus syndroom,0.0,1
thromboembolieen,5q minus syndroom,0.0,1
rontgenlokalisatie,5q minus syndroom,0.0,1
maligne lymfoom centroblastisch centrocytisch folliculair,ml centroblastisch centrocytisch folliculair,0.8084636876064121,1
"hersenen met afwijkingen die passen bij bestaand hebbende hypertensie, met hebben verlopen agonale, globale hypoxie. geen macroscopische infarcten of bloedingen.",mamma geen afwijkingen,0.3374930574232475,1
long stuwing,stuwing,0.8078246459717181,1
cysteuze masthopatie,cysteuze ontsteking,0.810439238988355,1
stafylokokken,5q minus syndroom,0.0,1
post operatieve toestand.,postoperatieve toestand,0.4296349866207503,1
lokalisatie primaire tumor onbekend.,primaire tumor onbekend,0.8106715283824367,1
placentapathologie,5q minus syndroom,0.0,1
gram positieve kok,gram positieve bacterie,0.8142070596719116,1
chronische myeloide leukaemie,chronische myeloide leukemie,0.8140453031804638,1
beta haemolytische streptococ,beta hemolytische streptococ,0.8134111071677731,1
transurethraleresectie,5q minus syndroom,0.0,1
stafylokokkeninfectie,5q minus syndroom,0.0,1
pyothorax,5q minus syndroom,0.0,1
uretra,5q minus syndroom,0.0,1
strumanodosum,5q minus syndroom,0.0,1
pleiomorfsarcoom,5q minus syndroom,0.0,1
stressulcus,5q minus syndroom,0.0,1
subcutaanweefsel,5q minus syndroom,0.0,1
maligne lymphoom centroblastair centrocytair,ml centroblastair centrocytair,0.8110991582225124,1
phaeochromocytoma,5q minus syndroom,0.0,1
long transplantaat,transplantaat,0.8110608642058353,1
hoog gradig neuro-endocrien carcinoom,endocrien klierweefsel,0.4269968510285753,1
infectie geassocieerd haemofagocytisch syndroom,hemofagocytisch syndroom infectie geassocieerd,0.8060788585703447,1
vvd,5q minus syndroom,0.0,1
metastase gastro-intestinale stroma tumor,metastase gastrointestinale stroma tumor,0.4852977659807561,1
ethiologie onbekend,h p v onbekend type,0.804410840305084,1
hepato-renaal syndroom,renaal medullair carcinoom,0.486709722388704,1
onder kwab long,parietale kwab,0.496687986408504,1
boven kwab long,parietale kwab,0.5016526813114095,1
linksrechts onbekend,h p v onbekend type,0.804410840305084,1
scar lesion,minimal lesion,0.5068725297221657,1
juxta-corticaal osteosarcoom,osteosarcoom,0.5069510952197381,1
papillair fibro-elastoom,fibro osseuze pseudotumor,0.5086478224377767,1
pseudoangiomateuze stroma hyperplasie,pseudoangiomateuze stromahyperplasie,0.5107910211013598,1
metastase maligne haemangiopericytoom,metastase maligne tumor,0.8040362015650586,1
torsie navelstreng,torsie,0.8040354138396522,1
neuro endocrien carcinoom,endocrien klierweefsel,0.5161006555999418,1
neuro-endocrien carcinoom ,endocrien klierweefsel,0.5161006555999418,1
vreemdlichaamsreuscel reactie,vreemdlichaamsreuscel,0.8040354138396522,1
intravasculair grootcellig b-ce llymfoom,intravasculair grootcellig b cel lymfoom,0.8040130161513219,1
cysten nier,cysten,0.8045309299516605,1
groot cellig neuro-endocrien carcinoom,abnormaal groot,0.4843913622164892,1
gastro intestinale stromatumor,intestinale metaplasie,0.4409212832790292,1
urotheelcel carcinoma,urotheelcel,0.8046500796612963,1
"hersenen met status lacunaris (hypertensie), zonder bloedingen of infarcten.",infarcten,0.4430863133003662,1
gastro intestinale stroma cel tumor,ovarium stroma tumor,0.4568144675285917,1
gastro-intestinale stroma cel tumor,ovarium stroma tumor,0.4568144675285917,1
metastase gastro-intestinale stromaceltumor,metastase gastrointestinale stromaceltumor,0.4579861210517368,1
metastase gastrointestinale stromacel tumor,metastase gastrointestinale stroma tumor,0.8052345583616645,1
metastase adenocarcinoom vier diagnose darm,darm,0.4603522035392125,1
extra capillaire glomerulonefritis,glomerulonefritis,0.4624803264986789,1
lyme disease,lyme,0.8051565143149417,1
"nb ip gebruikte wij vroeger in zmc bij alle nummers met immunoperoxidase reactie (ihc). nu laat ik het weg, was vroeger voor de declaratie van belang",rest van vroeger trauma,0.4689446562076896,1
long emfyseem,emfyseem,0.8048327963375667,1
nec,net graad 1 graad 2 of grootcellig nec,0.4710307277005356,1
transitional cellcarcinoma,transitional carcinoma,0.8046500796612963,1
gastro intestinale stroma celtumor,intestinale metaplasie,0.4736746272094853,1
sex cord stroma tumor,ovarium stroma tumor,0.4752114649050569,1
fibro-epitheliale poliep.,poliep,0.4781483920032176,1
vers myocard infarct,vers infarct,0.8149594453503775,1
plasmocytoma,5q minus syndroom,0.0,1
multipele localisatie,localisatie tumor,0.6353845969273347,1
striatum,corpus striatum,0.8312791183891746,1
tcellymfoom,5q minus syndroom,0.0,1
lymfklier het sigmoid,lymfklier sigmoid,0.8308577480888437,1
weefsel concrement,concrement,0.8307444059991893,1
geen,geen metastase,0.8299459455358004,1
basilaris thrombose,arteria basilaris,0.829788446994488,1
vp.b.,5q minus syndroom,0.0,1
a. basilaris,arteria basilaris,0.829788446994488,1
acuut rheuma,ontsteking acuut,0.8297525275106101,1
insitu hybridisatie techniek,in situ hybridisatie techniek,0.8293035001237624,1
nodulaire prostaat hypertrofie,prostaat hypertrofie,0.8290043179148116,1
toxicosis,5q minus syndroom,0.0,1
eosinofiel,eosinofiel syndroom,0.8283036635918163,1
thecoma,5q minus syndroom,0.0,1
galgang hyperplasie,galgang,0.8259141488854765,1
pleuraholte rechts,pleuraholte,0.8255344681526672,1
cytomegalie virus infectie,cytomegalie virus,0.8309355352197351,1
myelodysplastisch,myelodysplastisch syndroom,0.8313001596508226,1
sepsus,5q minus syndroom,0.0,1
synoviitis villonodularis pigmentosa,synovitis pigmentosa villonodularis,0.8317531156847506,1
oesophagitis',chronische oesophagitis,0.8360153564209639,1
protese,5q minus syndroom,0.0,1
sinuspiriformis,5q minus syndroom,0.0,1
prostaatcarcinoom,5q minus syndroom,0.0,1
vinger4,5q minus syndroom,0.0,1
vin3.,5q minus syndroom,0.0,1
arterie basilaris trombose,basilaris trombose,0.8359504356236209,1
endometrium stromasarcoom,stromasarcoom,0.8349878107444542,1
talamus,5q minus syndroom,0.0,1
reaktief proces,maligne proces,0.8342186542503456,1
shocknieren,5q minus syndroom,0.0,1
m psoas,musculus psoas,0.8328368315595256,1
m.psoas,musculus psoas,0.8328368315595256,1
teen1,5q minus syndroom,0.0,1
benigne prostaat hyperplasie,prostaat hyperplasie,0.8328264813039488,1
a carotis,arteria carotis,0.823855871932052,1
vaginauitstrijk,5q minus syndroom,0.0,1
synoviale chondromatosis,synoviale cyste,0.8153094557970187,1
warthintumor,5q minus syndroom,0.0,1
perirenaalvet,5q minus syndroom,0.0,1
atrioventriculaire bundel linker tak,bundel van his linker tak,0.8200960322552975,1
foto dermatitis,foto,0.8194385834000812,1
a hepatica,arteria hepatica,0.8187987181570205,1
rinofyma,5q minus syndroom,0.0,1
sternumbeenmerg,5q minus syndroom,0.0,1
klieren van brunner,klier van brunner,0.8179216925718822,1
piloleiomyoma,5q minus syndroom,0.0,1
pin3,5q minus syndroom,0.0,1
pineoblastoma,5q minus syndroom,0.0,1
acute myeloide leucemie,acute myeloide leukemie,0.8177766149219954,1
thrombosis,5q minus syndroom,0.0,1
staphylococ,5q minus syndroom,0.0,1
ml lymfocytair b - cell,ml lymfocytair,0.8168148685139252,1
multiple system atrofy,multiple system atrophy,0.8153652138632321,1
ureterocele,5q minus syndroom,0.0,1
pyonephrose,5q minus syndroom,0.0,1
solutioplacentae,5q minus syndroom,0.0,1
arithmogene rechter ventrikel dysplasie,rechter ventrikel,0.8202764718011244,1
volgt,5q minus syndroom,0.0,1
a. carotis,arteria carotis,0.823855871932052,1
slijmvliesmond,5q minus syndroom,0.0,1
sle.,5q minus syndroom,0.0,1
sereuscystadenoom,5q minus syndroom,0.0,1
lentigo maligna melanoma,lentigo maligna,0.8234968079376797,1
tubulovilleusadenoma,5q minus syndroom,0.0,1
serose,5q minus syndroom,0.0,1
synoviosarcoma,5q minus syndroom,0.0,1
