Not_Found_Term,Found_Term,Similarity,Count
linker coronair arterie,coronair trombose,0.9346327185630798,1
nierlinks,nier links rechts,0.9209856986999512,1
obstructieileus,haemopericardium,0.9441275596618652,1
a mesenterica superior,vena mesenterica superior,0.9211655855178832,1
eaa,ei,0.9439484477043152,1
mastopatie,amputatie,0.9439424276351928,1
phaeochromocytoma,erythropoietic porphyria,0.943895936012268,1
atero sclerose,sclerose,0.921311855316162,1
weefsel concrement,kalkconcrement,0.94379860162735,1
nigra,placenta,0.9214358329772948,1
geenafwijkingen,tussenwervelschijf,0.9436694979667664,1
onder kwab long,onderkwab long,0.9436576962471008,1
pyothorax,haematothorax,0.9435783624649048,1
secretie fase,dementie,0.9219892024993896,1
reuscel tumor peesschede,mesenchymale tumor,0.9434756636619568,1
lymfvat-invasie,atrioventriculair klep,0.9434695243835448,1
hand palm,palm,0.9224686622619628,1
depressie,infectie,0.9225937128067015,1
hurthle cel adenoom,abortus twee maanden,0.9433022737503052,1
fibroepithelioma.,sebaceous epithelioma,0.9432836174964904,1
erythrokeratodermie,hypoalbuminaemie,0.943239152431488,1
thalamus/hypothalamus,lichen myxoedematosus,0.94318825006485,1
hydronefrosis,tubulonecrosis,0.943127989768982,1
struma nodosum colloides,struma colloides nodosum,0.998599410057068,1
a. iliaca externa,vena iliaca externa,0.9596279859542848,1
bloeding in de lichaamsholte,bloeding in lichaamsholte,0.9508295655250548,1
maligne lymfoom immunocytoom,maligne lymfocytair thymoom,0.9757486581802368,1
clearcell meningeoom,transitioneel meningeoom,0.9750051498413086,1
pdl 1 positief,pdl1 positief,0.975040078163147,1
benigne prostaat hyperplasie,prostaat hyperplasie,0.9750791788101196,1
papillaircarcinoom,papillair adenocarcinoom,0.975188374519348,1
lymfeklier hals,lymfklieren hals,0.975519597530365,1
hydrocefalus internus,hydrocephalus internus,0.9755463004112244,1
intramucosaalcarcinoom,intramucosaal carcinoom,0.9755935668945312,1
dunnelaag cytologie,maag cytologie,0.9756197333335876,1
bronchiolo-alveolair carcinoom,bronchiolair alveolair carcinoom,0.9756875038146972,1
vreemdlichaams reuscel reactie,vreemdlichaamsreactie met reuscellen,0.9757809638977052,1
acinic cel tumor,metastase acinic cel tumor,0.9749251008033752,1
arteriolonefrosclerosis,arterionephrosclerosis,0.9758148193359376,1
metastase sereuscystadenocarcinoom,metastase pilomatrixcarcinoom,0.975969672203064,1
voornaamste pathologiebevinding.,voornaamste pathologie bevinding,0.9760006666183472,1
periventriculaire leukoencephalopathie,dysplastisch cerebellair gangliocytoom,0.9760138988494872,1
basaalcel carcinoma,carcinoom basaalcel,0.97609144449234,1
hyperplasie van lymfatisch weefsel,hyperplasie lymfatisch weefsel,0.9761366844177246,1
overgangscelpapilloom inverted type,overgangscel papilloom inverted type,0.9761887192726136,1
metachromatische leucodystrofie,metachromatische leukodystrofie,0.9762554168701172,1
maligne mesothelioma,metastase maligne mesothelioom,0.9763283729553224,1
maligne lymfoom lymfocytair,maligne lymfocytair thymoom,0.9749295711517334,1
m crohn,crohn,0.9748015999794006,1
infectie geassocieerd haemofagocytisch syndroom,metastase slecht gedifferentieerd adenocarcinoom,0.9734184741973876,1
folliculaire keratosis,folliculaire mucinose,0.9741166234016418,1
clearcelcarcinoom,clearcell carcinoom,0.9734554886817932,1
fibrothecoma,fibrothecoom,0.9735273718833924,1
gastro intestinale stroma celtumor,maligne gastrointestinale stromaceltumor,0.9736417531967164,1
lymfeklier mediastinum,lymfklier mediastinum,0.9736655950546264,1
elastofibroma,elastofibroma dorsi,0.9736955165863036,1
encefalopathy,encephalopathy,0.9737181663513184,1
lymfklieren bekken,lymfklieren oksel,0.9738730192184448,1
chromosomale translokatie,chromosomale translocatie,0.9739193320274352,1
farynxslijmvlies,nasopharynxslijmvlies,0.9740399718284608,1
revisiee xtern concordant,revisie extern concordant,0.9742349982261658,1
adenomyosis ,adenoiditis,0.974724054336548,1
naso labiaalplooi,nasolabiaalplooi,0.9742386341094972,1
osteopetrosis,acrocyanosis,0.974259912967682,1
endometriumcarcinoom,epidermoidcarcinoom,0.9743271470069884,1
rheumatoide nodus,reumatoide nodus,0.9743282198905944,1
enteropathie-geassocieerd t-cellymfoom,enteropathie geassocieerd t cel lymfoom,0.9744118452072144,1
felty syndroom,felty syndroma,0.974422812461853,1
haemolytische anaemie,autoimmuun hemolytische anemie,0.9744863510131836,1
granulair cell tumor,granulosa cell tumor,0.9745988845825196,1
neuroma,neurolemma,0.9746401906013488,1
maligne lymphoom centroblastair centrocytair,ml centroblastair centrocytair diffuus,0.9763811230659484,1
dysfunktie,dysfunctie,0.976383090019226,1
lymfklieren abdomen,lymfklier abdomen,0.9763866066932678,1
vene jugularis,vena jugularis,0.9779807329177856,1
metastase adenocarcinoom8mamma,mesonephric adenocarcinoma,0.9775786399841307,1
osteosarcoma,osteosarcoom,0.9776248931884766,1
hamarthoom,hamartoom,0.9777096509933472,1
adenopapillair carcinoma.,adenopapillair carcinoom,0.9777495861053468,1
chronisch obstructief longlijden,nodulair dysplastisch schildklierweefsel,0.9777957797050476,1
lymfklieren kleine bekken,lymfklier kleine bekken,0.9778175950050354,1
arithmogene rechter ventrikel dysplasie,ml lymfocytair slecht gedifferentieerd diffuus ra,0.9778231382369996,1
maligne lymfoom grootcellig anaplastisch,grootcellig anaplastisch t cel lymfoom,0.9778656959533693,1
strumanodosa colloides,struma colloides nodosum,0.9778808951377868,1
tubair graviditeit,tubaire graviditeit,0.9780009388923644,1
interstitiele fibrose long,interstitiele fibrose,0.9764211773872375,1
angio-immunoblastair tcellymfoom,angioimmunoblastair lymfoom,0.9781020879745485,1
neuro-endocriene celhyperplasie,neuroendocriene cel hyperplasie,0.9783931970596312,1
non hodgkin lymphoom,non hodgkin lymfoom,0.9784424304962158,1
papillairspier hart ventrikel,papillairspier hartkamer,0.9784764051437378,1
metastase kleincellig longcarcinoom low,metastase kleincellig longcarcinoom,0.978502631187439,1
urotheelcel carcinoom graad 3,urotheelcelcarcinoom graad 3,0.9785056114196776,1
metastase muco-epidermoid carcinoom,metastase papillair epidermoid carcinoom,0.9785414934158324,1
para-aorthale lymfklier,para aortale lymfklier,0.978704869747162,1
progesteronreceptorbepaling negatief ,immuunperoxydasereactie positief,0.97871333360672,1
neuro endocrien carcinoom,neuroendocrien carcinoom,0.97756427526474,1
krasmutatie aanwezig,nras mutatie aanwezig,0.9775165319442748,1
vene renalis,vena renalis,0.9774978160858154,1
post inflammatoire hyperpigmentatie,postinflammatoire hyperpigmentatie,0.9774885773658752,1
lymfklieren buik,lymfklieren oksel,0.9767005443572998,1
collecting ductcarcinoma,collecting duct carcinoma,0.9767225980758668,1
status na inbrengen catheter,status na inbrengen van catheter,0.9767255783081056,1
osteochondrosis,nephrosclerosis,0.9767794609069824,1
radiculair cyste,radiculaire cyste,0.9768139123916626,1
groot cellig ongedifferentieerd carcinoom,grootcellig ongedifferentieerd carcinoom,0.9768361449241638,1
revisie ten behoeve derden,revisie ten behoeve van derden,0.9769213795661926,1
haemosiderine pigment,hemosiderine pigment,0.9769939184188844,1
staphylococcen infectie,pneumococcen infectie,0.9771392941474916,1
vreemdlichaam reuscel reactie,granulomateuze vreemdlichaamsreactie,0.9771538376808168,1
follikulair carcinoom,planocellulair carcinoom,0.977161943912506,1
hemophilus influenzae,haemophilus influenzae,0.9771779775619508,1
metastase maligne haemangiopericytoom,metastase maligne hemangioendothelioom,0.9771799445152284,1
arterie basilaris trombose,arteria basilaris trombose,0.9771897196769714,1
purulentebronchopneumonie,adrenoleukodystrofie,0.9772462844848632,1
ml immunocytoom lymphoplasmocytair,ml immunocytoom lymfoplasmacytoid,0.9774059057235718,1
pd l1 positief,pdl1 positief,0.9774322509765624,1
glomerulo nefritis,glomerulonefritis,0.9774479269981384,1
erythroblastose,erytrocytose,0.9774752855300904,1
acuut rheuma,reuma acuut,0.9734258651733398,1
m hodgkin,hodgkin,0.9733986854553224,1
foto dermatitis,stase dermatitis,0.9689958691596984,1
ontstekings poliep,ontstekingspoliep,0.9705877900123596,1
metastase endometrium stromacelsarcoom,metastase epithelioidcel sarcoom,0.9702540636062622,1
prolymfocyten leukemie,lymfocytaire leukemie,0.9702907800674438,1
maligne lymfoom lymfoblastair,lymfoblastair lymfoom,0.9703548550605774,1
bulleus pemfigoid ,bulleus pemphigoid,0.9703744053840636,1
lobulair carcinomainsitu,pleiomorf lobulair carcinoom,0.9703789353370668,1
cholaemische nefrose,seborroische keratose,0.9704995155334472,1
lymfklieren mediastinum,lymfklier mediastinum,0.9705181121826172,1
progesteronreceptor bepaling negatief,granulatieweefsel met vreemdlichaamreuscelreactie,0.9705554246902466,1
speeksel klier,speekselklier,0.9705810546875,1
plaveiselcelcarcinoma.,plaveiselcelcarcinoom,0.97059565782547,1
cristabeenmerg ,middenvoetsbeen,0.9702016711235046,1
lymfklieroksel,lymfklierweefsel,0.9706467986106871,1
arterie cerebri anterior,arteria cerebri anterior,0.9706539511680604,1
erythroblasten leukemie,erytroleukemie,0.9706993699073792,1
haemopoetisch weefsel,erytropoetisch weefsel,0.9707260727882384,1
synoviitis villonodularis pigmentosa,parapsoriasis lichenoides varioliformis,0.970732808113098,1
syfilis,syphilis,0.970739722251892,1
progressieve multifocale leucencephalopathie,progressieve multifocale leukencefalopathie,0.9707617163658142,1
organiserende trombus,organiserende thrombus,0.9708348512649536,1
chronische neutrofiele leukaemie,autoimmuun hemolytische anemie,0.970925271511078,1
schildwachtklierprocedure ,dysplastisch schildklierweefsel,0.9702335596084596,1
lupusnefritis,lymfadenitis,0.970188319683075,1
ductaalcarcinoma  in situ,ductaal carcinoma in situ,0.9733814597129822,1
nekrose,nefrose,0.9697157740592957,1
gecombineerde nevus,gecombineerde naevus,0.9690903425216676,1
macronodulaire levercirrhose,kleincellig osteosarcoom,0.9691359996795654,1
matigedysplasie,myelodysplasie raebt,0.96925687789917,1
maligne brenner tumor,dubbele maligne tumor,0.9693810939788818,1
subphrenisch abces,subfrenisch abces,0.96948504447937,1
m sjogren,sjogren,0.9695305228233336,1
b-cel cll small lymphocytic lymphoma,b cell cll small lymphocytic lymphoma,0.969569742679596,1
ethiologie onbekend,etiologie onbekend,0.9695791006088256,1
cerebraal oedeem,cerebraaloedeem,0.9696102738380432,1
haemolytisch uremisch syndroom,autoimmuun hemolytische anemie,0.9697566032409668,1
diffuus grootcellig bcel lymfoom,diffuus grootcellig b cel lymfoom,0.9701597690582277,1
leukoencephalopathie,leukencefalopathie,0.9697825908660888,1
parietaal kwab grote hersenen,temporaalkwab grote hersenen,0.9698407053947448,1
keratose actinica bowenoide type,metastase liposarcoom gemengd type,0.9699043035507202,1
bronchus carcinoom,plexus carcinoom,0.9699490666389464,1
reserve cel hyperplasie,reservecellen hyperplasie,0.9699699878692628,1
hoog gradige dysplasie,hooggradige dysplasie,0.9700286388397216,1
fibro-epitheliale poliep.,fibroepitheliale poliep,0.9700800776481628,1
prostaatcarcinoom,teratocarcinoom,0.9701279401779176,1
bicuspidaal klep,bicuspidaalklep,0.9701435565948486,1
interstitiele celtumor,interstitiele pneumonie,0.970938503742218,1
eilandjesceltumor,verslikpneumonie,0.9709513187408448,1
parafaryngeaal,draadgranuloom,0.9710050225257874,1
musculus gluteus maximus,musculus glutaeus maximus,0.9724792242050172,1
endometrium in menstruatie fase,endometrium in menstruatiefase,0.9720838069915771,1
synoviosarcoma,synoviosarcoom,0.9720942974090576,1
intraductcarcinoom,intraductaal carcinoom,0.9720945954322816,1
pseudomelanose,pseudomelanoom,0.9720986485481262,1
arterie umbilicalis,arteria umbilicalis,0.9721606969833374,1
embryonaalcel carcinoma,embryonaal carcinoom,0.972162425518036,1
uretra,urethra,0.9721697568893432,1
leukencephalopathie,leukencefalopathie,0.972170352935791,1
subcutaanweefsel,subcutaan vetweefsel,0.9722025394439696,1
seborrhoisch eczeem,dyshidrotisch eczeem,0.9725022315979004,1
lymfklier het sigmoid,lymfklier sigmoid,0.9711002707481384,1
plaveisel cel carcinoom,parietaal cel carcinoom,0.9727929830551147,1
merkelcel carcinoom,merkelcelcarcinoom,0.9728468060493468,1
post-inflammatoire hyperpigmentatie,postinflammatoire hyperpigmentatie,0.972902536392212,1
ventriculitis,folliculitis,0.9729403257369996,1
marginale insertie van de navelstreng,marginale insertie van navelstreng,0.9729571342468262,1
thrombocytemie,trombocytemie,0.9730679392814636,1
haemangioendothelioma,epitheelmetaplasie,0.9731212854385376,1
cheilognathopalatoschisis,cheilognatopalatoschisis,0.9732190370559692,1
aterosclerotisch aneurysma,atherosclerotisch aneurysma,0.9733573794364928,1
vreemd lichaam reuscelreactie,congenitaal dubbele structuur,0.9720816612243652,1
metastase adenocarcinoom vier diagnose darm,metastase interdigiterend dendritisch cel sarcoom,0.9720622301101683,1
essentiele thrombocytaemie,geinverteerde folliculaire keratose,0.9719600677490234,1
endometrium stromasarcoom,endometrioid stromasarcoom,0.9719196557998656,1
juxta-corticaal osteosarcoom,laaggradig centraal osteosarcoom,0.971213698387146,1
vruchtwater aspiratie,vruchtwateraspiratie,0.9712537527084352,1
maligne lymfoom centroblastisch-centrocytisch diffuus,ml centroblastisch centrocytisch diffuus le,0.9712581038475036,1
cholecystolitiasis,cholecystolithiasis,0.9712876081466676,1
degeneratieve celafwijkingen,degeneratieve celafwijking,0.971360206604004,1
idiopatische trombocytemie,idiopathische trombocytopenie,0.9713775515556335,1
poly-arteriitis nodosa,polyarteriitis nodosa,0.9713951945304872,1
auto immuun ziekte,autoimmuun ziekte,0.971441388130188,1
arterie hepatica,arteria hepatica,0.9714561700820924,1
castnefropathie,endocriene myopathie,0.9715023040771484,1
leucencefalopathie,encefalopathie,0.9716191291809082,1
mortons neuroma,mortons neuroom,0.9716589450836182,1
basilaris thrombose,basilaris trombose,0.9716756939888,1
nodulair hidradenoma,nodulair hidradenoom,0.971698522567749,1
eosinofiel,eosinofilie,0.971804678440094,1
retro peritoneaal,retroperitoneaal,0.9718449115753174,1
metastase kiemceltumor,metastase niercelcarcinoom nos,0.9718629121780396,1
pneunomie,nefrotomie,0.9718813300132751,1
metastase endometrium stromasarcoom,metastase parosteaal osteosarcoom,0.9718955159187316,1
voornaamste pathologie bevindingen,voornaamste pathologie bevinding,0.978810966014862,1
invasie carcinoom,invasief carcinoom,0.9788431525230408,1
lymfklier paraoesophageaal,lymfklier para oesofageaal,0.9791443943977356,1
erythropoese microblastair,erytropoese microblastair,0.9889517426490784,1
klieren van brunner,klier van brunner,0.988300323486328,1
metastase neuroendokriene tumor,metastase neuroendocriene tumor,0.9884230494499208,1
sigmoid slijmvlies,slijmvlies sigmoid,0.9885866045951844,1
desmoplastisch tricho-epithelioom,desmoplastisch trichoepithelioom,0.9886204600334167,1
resectievlakniet vrij,resectievlakken niet vrij,0.9886345863342284,1
metastase neuro endocriene tumor,metastase neuroendocriene tumor,0.9886487722396852,1
eosinophiel infiltraat,eosinofiel infiltraat,0.9887153506278992,1
superficial spreading maligne melanoom in situ,superficial spreading maligne melanoma in situ,0.98881733417511,1
infiltrerend ductcarcinoma,infiltrerend ductcarcinoom,0.9889170527458192,1
neus slijmvlies,slijmvlies neus,0.9889970421791076,1
atheriosclerose,atherosclerose,0.9880788922309875,1
plasmacel hyperplasie,plasmacellen hyperplasie,0.9890361428260804,1
metastase neuroblastoma,metastase neuroblastoom,0.9891548752784728,1
metastase sereus papillair oppervlakte papilloom borderline maligniteit,sereus oppervlakte papilloom borderline maligniteit,0.9891849160194396,1
papillair urotheelcel carcinoom graad 1,papillair urotheelcelcarcinoom graad 1,0.9893215894699096,1
metastase urotheel celcarcinoom,metastase urotheelcarcinoom,0.9893957376480104,1
gastrointestinale stroma cel tumor,metastase gastrointestinale stroma tumor,0.989568829536438,1
sertoli cell only syndroom,sertoli cell only syndroma,0.9895778298377992,1
nefrosclerosis,nephrosclerosis,0.989648699760437,1
hooggradig b-cel lymfoom met myc en bcl2 enof bcl6 translocatie,hooggradig b cel lymfoom met myc en bcl2 en of bcl6 translocatie,0.9896593689918518,1
plasmacel infiltraat,plasmacellen infiltraat,0.9881848096847534,1
idiopathische thrombocytemie,idiopathische trombocytemie,0.9880079627037048,1
eilandcel carcinoom,eilandcelcarcinoom,0.9794020056724548,1
colon slijmvlies,slijmvlies colon,0.9869360327720642,1
infiltrerend duct carcinoom,infiltrerend ductcarcinoom,0.9859965443611144,1
maligne rhabdoid tumor,maligne rabdoid tumor,0.986212432384491,1
aorta bifurcatieprothese,aortabifurcatie prothese,0.9865670204162598,1
b-cell cll small lymfocytic lymphoma,b cell cll small lymphocytic lymphoma,0.9866438508033752,1
progressieve supra nucleaire paralyse,progressieve supranucleaire paralyse,0.9867146015167236,1
rectum slijmvlies,slijmvlies rectum,0.9867879152297974,1
hyperplasie erythropoese,hyperplasie erytropoese,0.986787974834442,1
polymorfe licht eruptie,polymorfe lichteruptie,0.98683762550354,1
papillair niercel carcinoom,papillair niercelcarcinoom,0.9868552088737488,1
haemorragische pneumonie,hemorragische pneumonie,0.9870716333389282,1
bronchio alveolaire lavage,bronchiolo alveolaire lavage,0.9878865480422974,1
spinocellulair carcinoma,spinocellulair carcinoom,0.9870859980583192,1
extra capillaire glomerulonefritis,extracapillaire glomerulonefritis,0.9871984124183656,1
plaveiselcelcarcinoom in situ ,plaveiselcelcarcinoma in situ,0.9872757196426392,1
basocellulair carcinoma,basocellulair carcinoom,0.9874418377876282,1
overgangscelcarcinoma graad 1,overgangscelcarcinoom graad 1,0.9874923229217528,1
reservecel hyperplasie,reservecellen hyperplasie,0.9876115322113036,1
laaggradig neuro-endocrien carcinoom,laaggradig neuroendocrien carcinoom,0.9877219200134276,1
metastase planocellulaircarcinoom,metastase planocellulair carcinoom,0.9877353310585022,1
clearcel carcinoom,clearcell carcinoom,0.9878565073013306,1
osteoarthritis,osteoartritis,0.9897419810295104,1
urotheelcelcarcinoom graad3,urotheelcelcarcinoom graad 3,0.9899394512176514,1
hooggradig neuroendocriencarcinoom,hooggradig neuroendocrien carcinoom,0.9900996088981628,1
papillair urotheelcarcinoma graad 1,papillair urotheelcarcinoom graad 1,0.9932273626327516,1
insertio velamentosa navelstreng,navelstreng insertio velamentosa,0.9920362830162048,1
metastase urotheelcelcarcinoom graad3,metastase urotheelcelcarcinoom graad 3,0.992173433303833,1
kleincellig anaplastisch bronchus carcinoom,kleincellig anaplastisch bronchuscarcinoom,0.9922778606414796,1
lymfoepitheliale lesie benigne,lymfoepitheliale laesie benigne,0.9926449060440063,1
papillair urotheelcelcarcinoma,papillair urotheelcelcarcinoom,0.992738664150238,1
thrombotische trombocytopenische purpura,trombotische trombocytopenische purpura,0.9928156137466432,1
metastase infiltrerend ductaal carcinoma,metastase infiltrerend ductaal carcinoom,0.9928231835365297,1
papillair sereus cystadenocarcinoma,papillair sereus cystadenocarcinoom,0.9929449558258056,1
metastase gastro-intestinale stroma tumor,metastase gastrointestinale stroma tumor,0.9929602146148682,1
folliculair lymfoom graad 12,folliculair lymfoom graad 3,0.9934067726135254,1
urotheelcelcarcinoma graad 3,urotheelcelcarcinoom graad 3,0.9901427626609802,1
metastase gastro-intestinale stromaceltumor,metastase gastrointestinale stromaceltumor,0.9936119318008424,1
papillair urotheelcelcarcinoma graad 1,papillair urotheelcelcarcinoom graad 1,0.993759274482727,1
diffuus grootcelig b-cel lymfoom,diffuus grootcellig b cel lymfoom,0.994018018245697,1
fascitis necroticans,faciitis necroticans,0.9940576553344728,1
metastase kleincellig long carcinoom,long metastase kleincellig carcinoom,0.9945999383926392,1
dysembryoplastische neuro-epitheliale tumor,dysembryoplastische neuroepitheliale tumor,0.9947301745414734,1
oesofagus slijmvlies,slijmvlies oesofagus,0.9950224161148072,1
metastase gastrointestinale stromacel tumor,metastase gastrointestinale stroma tumor,0.9958063960075378,1
lupus erythemathosus,lupus erythematosus,0.9958595037460328,1
kleincellig ongedifferentieerd carcinoma,kleincellig ongedifferentieerd carcinoom,0.9918416738510132,1
cervix slijmvlies,slijmvlies cervix,0.9918110966682434,1
angitis carcinomatosa,pleuritis carcinomatosa,0.9917312860488892,1
bijnierschors adenoom,adenoom bijnierschors,0.9916906356811525,1
voornaamste pathologische bevinding,voornaamste pathologie bevinding,0.990159809589386,1
thrombotische microangiopathie,trombotische microangiopathie,0.990178406238556,1
grootcellig anaplastisch carcinoma,grootcellig anaplastisch carcinoom,0.9902844429016112,1
papillair cystadenocarcinoma,papillair cystadenocarcinoom,0.990447461605072,1
osteoarthropathie,osteoartropathie,0.9904476404190063,1
sarcoom metastase,metastase sarcoom,0.9904488921165466,1
progressieve multifocale leucoencefalopathie,progressieve multifocale leukencefalopathie,0.990572452545166,1
goed gedifferentieerd adenocarcinoma,goed gedifferentieerd adenocarcinoom,0.990616738796234,1
chronische en actieve ontsteking,chronische actieve ontsteking,0.9907494187355042,1
invasief ductaal carcinoma,invasief ductaal carcinoom,0.990827739238739,1
superficieel basaalcelcarcinoma,superficieel basaalcelcarcinoom,0.9908549189567566,1
kleincellig anaplastisch carcinoma,kleincellig anaplastisch carcinoom,0.9908559918403624,1
oestrogeenreceptorbepalingpositief,oestrogeenreceptorbepaling negatief,0.9909403324127196,1
adenoid cystic carcinoom,adenoid cystic carcinoma,0.9913288354873656,1
syringocystadenoom papilliferum,syringocystadenoma papilliferum,0.9914729595184326,1
folliculair schildklier carcinoom,folliculair schildkliercarcinoom,0.9915395975112916,1
metastase lymfo-epitheliaal carcinoom,metastase lymfoepitheliaal carcinoom,0.991572916507721,1
vreemdlichaamsreuscelreaktie,vreemdlichaamsreuscelreactie,0.991577923297882,1
papillair urotheelcelcarcinoom in situ,papillair urotheelcelcarcinoma in situ,0.991648495197296,1
erythroplasie van queyrat,erytroplasie van queyrat,0.9858596324920654,1
atherosklerose,atherosclerose,0.985717236995697,1
sideroachrestische anaemie,sideroachrestische anemie,0.9856230020523072,1
haemorragische gastritis,hemorragische gastritis,0.9815467000007628,1
primaire trombocytaemie,primaire trombocytemie,0.9809998869895936,1
hilusceltumor,reusceltumor,0.981006681919098,1
para psoriasis,psoriasis,0.9810523390769958,1
choriocarcinoma,choriocarcinoom,0.981099247932434,1
refractaire anaemie met excess blasten,refractaire anemie met excess blasten,0.9812166690826416,1
vreemdlichaamsreuscel reactie,vreemdlichaamreuscelreactie,0.9812820553779602,1
mucineus cystadenoom van borderline maligniteit,sereus cystadenoom borderline maligniteit,0.9812988638877868,1
geen afwijking en,geen afwijking,0.981429934501648,1
ductaal carcinoma,ductaal carcinoom,0.981538951396942,1
ductuscarcinoma in situ,ductus carcinoma in situ,0.9815586805343628,1
reusceltumor van weke delen,reusceltumor van de weke delen,0.9821513891220092,1
papillair nierceladenoom,papillair syringadenoom,0.9815703630447388,1
thrombocytose,trombocytose,0.9816445112228394,1
arterie iliaca communis,arteria iliaca communis,0.9816953539848328,1
middenkwab van long,onderkwab van long,0.981725573539734,1
endometrium stroma sarcoom,endometrium stroma nodule,0.9817352294921876,1
tubulair carcinoma,tubulair carcinoom,0.9817862510681152,1
bronchoalveolairelavage,bronchoalveolair,0.9818518757820128,1
gastro intestinale stromatumor,gastrointestinale stromaceltumor,0.9818575382232666,1
endometrium in secretie fase,endometrium in secretiefase,0.9819753766059875,1
chronische idiopatische myelofibrose,chronische idiopathische myelofibrose,0.9809805154800416,1
arteriolosclerotische nefrosclerose,arteriosclerotische nefrosclerose,0.9809291362762452,1
neuro-endocrien carcinoom ,neuroendocrien carcinoom,0.9808353185653688,1
revisie van ten behoeve van derden,revisie ten behoeve van derden,0.980757772922516,1
overgangscel carcinoom graad 3,overgangscelcarcinoom graad 3,0.9795635938644408,1
grampositieve bacterie,gram positieve bacterie,0.9796767830848694,1
klepinsufficientie,hartklepinsufficientie,0.9796863794326782,1
glandulaire cystische poliep maag fundus,glandulaire cystische poliep maagfundus,0.9797085523605348,1
urotheel celcarcinoom,metastase urotheelcarcinoom,0.9798073172569276,1
intra dermale naevus,intradermale naevus,0.9798470735549928,1
vreemdlichaam materiaal,vreemdlichaammateriaal,0.9798641204833984,1
lobulair carcinoma infiltrerend.,lobulair carcinoom infiltrerend,0.980121910572052,1
obstructieve trombus,obstructieve thrombus,0.9802148938179016,1
pyelonefritis acuta,pyelonefritis,0.9802570343017578,1
afsluitende thrombose,afsluitende trombose,0.9803464412689208,1
transitional cellcarcinoma,transitional cell carcinoma,0.9803670644760132,1
leukocytoclastische vasculitis.,leucocytoclastische vasculitis,0.9804158806800842,1
neurotheceoom,neurothekeoom,0.980419397354126,1
neuroendocriene carcinoom,neuroendocrien carcinoom,0.9805974960327148,1
thrombophlebitis,pylephlebitis,0.9806395769119264,1
catarrhale ontsteking,catarrale ontsteking,0.9807164072990416,1
hernia diaphragmatica,hernia diafragmatica,0.9807440638542176,1
maligne lymfoom centroblastisch centrocytisch folliculair,ml centroblastisch centrocytisch folliculair le,0.9807481169700624,1
multi systeem atrofie,multisysteem atrofie,0.981986165046692,1
metastase carcinosarcoma,metastase carcinosarcoom,0.9822371006011964,1
vene mesenterica superior,vena mesenterica superior,0.98556649684906,1
pseudoarthrose,pseudoartrose,0.9847723841667176,1
angio-immunoblastair t-cel lymfoom,angioimmunoblastair t cel lymfoom,0.9840128421783448,1
geboorte gewicht te hoog,geboortegewicht te hoog,0.9840213656425476,1
cysteuze masthopatie,cysteuze masthopathie,0.9843542575836182,1
actieve erythropoese,actieve erytropoese,0.9844145774841307,1
ramus circumflexus linker coronair arterie,ramus circumflexus linker coronairarterie,0.9844650626182556,1
plexiforme lesie,plexiforme laesie,0.9845415949821472,1
vreemdlichaams materiaal,vreemdlichaammateriaal,0.9845514297485352,1
haemolytisch uraemisch syndroom,hemolytisch uraemisch syndroom,0.9845867156982422,1
ramus circum flexus linker arteria coronaria,ramus circumflexus linker arteria coronaria,0.9846133589744568,1
foetomaternaal transfusiesyndroom,foetomaternaal transfusie syndroom,0.9849514961242676,1
gastro-intestinale stroma cel tumor,metastase gastrointestinale stroma tumor,0.9823006391525269,1
sebaceous carcinoom,sebaceous carcinoma,0.9849610328674316,1
kreutzfeldt jakob virus,creutzfeldt jakob virus,0.985055685043335,1
mucoepidermoidcarcinoom,mucoepidermoid carcinoom,0.9850730299949646,1
diffuusgrootcellig b-cel lymfoom,diffuus grootcellig b cel lymfoom,0.9853020310401917,1
beta haemolytische streptococ,beta hemolytische streptococcen,0.9853317737579346,1
langerhanse celhistiocytose,langerhanse cel histiocytose,0.9854047298431396,1
snijvlakvrij,snijvlak vrij,0.9854460954666138,1
lentigo maligna melanoma,lentigo maligna melanoom,0.9854533672332764,1
intravasculair grootcellig b-ce llymfoom,intravasculair grootcellig b cel lymfoom,0.9855614900588988,1
ductaal carcinoom in  situ,ductaal carcinoma in situ,0.983932375907898,1
hepatocellular carcinoom,hepatocellular carcinoma,0.9838844537734984,1
metastase adenocarcinoom long,metastase adenocarcinoom,0.9838454127311708,1
infiltrerend  ductaalcarcinoom,infiltrerend ductaal carcinoom,0.9836509227752686,1
creutzfeld jakob,creutzfeldt jakob,0.9823338985443116,1
bronchoalveolaircelcarcinoom,bronchioloalveolair carcinoom,0.982501983642578,1
maligne lymfoom immunoblastair,maligne lymfocytair thymoom,0.982577919960022,1
gynaecomasthie,gynaecomastie,0.9825810790061952,1
antifosfolipiden thrombofilie,antifosfolipiden trombofilie,0.9825887084007264,1
salivary ductcarcinoom,salivary duct carcinoom,0.9826793670654296,1
gastro intestinale stroma cel tumor,metastase gastrointestinale stroma tumor,0.983026385307312,1
primitieve neuro-ectodermale tumor,maligne primitieve neuroectodermale tumor,0.983090341091156,1
hidradenoom papilliferum,hidradenoma papilliferum,0.9831044673919678,1
heldercelig niercel carcinoom,heldercellig niercelcarcinoom,0.9831284284591676,1
cardia maag slijmvlies,slijmvlies cardia maag,0.9831771850585938,1
